097775754138,Günzach,77,607755.33145,5297695.2075
010575775077,Selent,57,592539.8953,6016391.75515
033525408057,Wremen,52,469262.5845,5945049.1399
091740122122,Hebertshausen,74,683555.2916,5352154.38125
071325008008,Birken-Honigsessen,32,412016.28255,5631077.3593
033535406035,Tostedt,53,549346.2861,5902896.6951
010615179060,Kudensee,61,514644.224,5975912.5759
100410513513,Heusweiler,41,350582.7506,5468098.5632
072325003078,Menningen,32,318561.95405,5523787.96985
032565402027,Rohrsen,56,515617.02725,5840435.7815
160775004007,Gerstenberg,77,740818.48305,5659187.52205
010585847089,Königshügel,58,529092.70885,6020537.7024
071405002047,Hausbay,40,397033.97015,5551877.7716
010535313037,Grambek,53,612215.7851,5936605.36525
033615401010,Riede,61,495927.89305,5868716.4068
160765008058,Pölzig,76,723960.74025,5649678.4611
064350003003,Biebergemünd,35,523097.3873,5559174.9162
160715008019,Frankendorf,71,671778.56895,5649088.0246
084255006137,Illerkirchberg,25,574558.4952,5352576.2844
095729452452,Buckenhofer Forst,72,649528.9686,5493745.74965
010545453092,Norstedt,54,508111.8032,6049835.9589
066310008008,Flieden,31,539249.10795,5585386.17295
084365001005,Altshausen,36,541907.10935,5308367.0675
160745050069,Quirla,74,694668.63225,5639097.78665
160640024024,Heyerode,64,591719.33995,5668782.80605
120635306186,Märkisch Luch,63,743777.3189,5831174.2613
064380001001,Dietzenbach,38,484709.84405,5539876.57585
091775125121,Hohenpolding,77,731646.16315,5364824.78635
072335002050,Neroth,33,338467.59115,5563049.35585
072315006017,Burtscheid,31,353278.2282,5510906.57475
130625216034,Luckow,62,843275.40495,5960951.15265
081255011110,Obersulm,25,528472.324,5442080.07995
